idx,age,gender,race,date,purpose
17850,74,1,0,20170120224735993.jpg.chip,0
17851,8,1,0,20170109203433105.jpg.chip,2
17852,67,0,0,20170108235729190.jpg.chip,0
17853,25,0,3,20170119171339224.jpg.chip,0
17854,26,1,1,20170112210535941.jpg.chip,2
17855,52,0,0,20170117163200514.jpg.chip,2
17856,1,0,2,20161219162847615.jpg.chip,0
17857,49,0,3,20170119205447575.jpg.chip,2
17858,73,0,0,20170105181016710.jpg.chip,0
17859,26,0,2,20170116163925116.jpg.chip,2
17860,36,1,0,20170105172639541.jpg.chip,0
17861,21,1,4,20170103223208902.jpg.chip,0
17862,23,0,4,20170117194130117.jpg.chip,0
17863,4,1,4,20170103210349522.jpg.chip,0
17864,35,1,0,20170117203256352.jpg.chip,0
17865,50,1,0,20170119205609399.jpg.chip,1
17866,25,0,3,20170104214613229.jpg.chip,0
17867,38,0,0,20170116235516373.jpg.chip,0
17868,30,1,0,20170117144819225.jpg.chip,2
17869,32,0,1,20170113155159833.jpg.chip,2
17870,55,0,0,20170111200745714.jpg.chip,0
17871,36,1,0,20170103182343482.jpg.chip,0
17872,25,1,0,20170116201701430.jpg.chip,0
17873,42,1,0,20170110160632965.jpg.chip,0
17874,26,1,2,20170116175932810.jpg.chip,0
17875,31,0,0,20170104204310315.jpg.chip,0
17876,27,0,0,20170117175631490.jpg.chip,2
17877,3,0,2,20161219142551561.jpg.chip,0
17878,25,1,1,20170114024700519.jpg.chip,0
17879,36,0,3,20170119183315430.jpg.chip,0
17880,23,1,0,20170117171803722.jpg.chip,0
17881,34,1,1,20170113011534310.jpg.chip,0
17882,25,1,0,20170105183547063.jpg.chip,1
17883,84,1,0,20170110160644158.jpg.chip,2
17884,40,0,0,20170116233237768.jpg.chip,2
17885,40,0,3,20170119153055608.jpg.chip,0
17886,30,0,2,20170116173546862.jpg.chip,0
17887,9,0,4,20170110215354740.jpg.chip,0
17888,1,0,2,20161219151505283.jpg.chip,0
17889,50,0,1,20170113184224648.jpg.chip,0
17890,32,1,0,20170104234949266.jpg.chip,0
17891,28,0,1,20170116152956497.jpg.chip,2
17892,68,0,0,20170111204848471.jpg.chip,0
17893,55,0,3,20170119203913495.jpg.chip,2
17894,28,0,0,20170117180430030.jpg.chip,1
17895,24,1,3,20170104223019607.jpg.chip,0
17896,29,1,2,20170116162958843.jpg.chip,2
17897,27,0,1,20170105164603540.jpg.chip,0
17898,28,1,2,20170116190041109.jpg.chip,2
17899,1,1,2,20161219162843079.jpg.chip,0
17900,59,0,1,20170117190355233.jpg.chip,0
17901,13,0,0,20170110225059227.jpg.chip,0
17902,26,0,3,20170105175423430.jpg.chip,1
17903,70,1,0,20170110152919778.jpg.chip,0
17904,54,1,0,20170109132244248.jpg.chip,0
17905,52,0,1,20170113184703751.jpg.chip,2
17906,8,1,0,20170116234733445.jpg.chip,0
17907,3,1,1,20170109194630568.jpg.chip,0
17908,35,0,3,20170119194907323.jpg.chip,0
17909,26,0,1,20170113151659634.jpg.chip,2
17910,29,0,1,20170116002244586.jpg.chip,2
17911,5,1,4,20170103212918548.jpg.chip,0
17912,23,0,1,20170114033536005.jpg.chip,0
17913,19,1,3,20170104231453195.jpg.chip,0
17914,30,1,2,20170119150857103.jpg.chip,1
17915,1,0,3,20161220222436891.jpg.chip,2
17916,27,0,0,20170117010049965.jpg.chip,0
17917,62,0,1,20170112215357608.jpg.chip,1
17918,29,1,2,20170116164713504.jpg.chip,0
17919,43,1,1,20170113013016785.jpg.chip,0
17920,13,0,0,20170104012320089.jpg.chip,2
17921,85,0,0,20170112224320554.jpg.chip,0
17922,34,0,4,20170117203232496.jpg.chip,2
17923,45,0,2,20170116164410975.jpg.chip,0
17924,50,0,0,20170117170208411.jpg.chip,0
17925,80,1,0,20170110183129402.jpg.chip,0
17926,65,1,0,20170110160643954.jpg.chip,0
17927,61,0,0,20170117192040332.jpg.chip,0
17928,80,0,2,20170111205702505.jpg.chip,1
17929,32,1,0,20170116222131069.jpg.chip,0
17930,115,1,0,20170120134725991.jpg.chip,0
17931,26,1,2,20170116184150015.jpg.chip,2
17932,22,1,3,20170119163753629.jpg.chip,0
17933,24,1,2,20170116173444326.jpg.chip,0
17934,12,0,2,20170105000510274.jpg.chip,2
17935,28,0,1,20170117123923204.jpg.chip,2
17936,56,0,1,20170113173811475.jpg.chip,0
17937,57,0,0,20170104212740101.jpg.chip,0
17938,39,1,0,20170109012128721.jpg.chip,0
17939,25,0,3,20170119171150192.jpg.chip,0
17940,54,0,1,20170120223426436.jpg.chip,0
17941,60,1,0,20170110152948921.jpg.chip,0
17942,7,0,4,20170103205144794.jpg.chip,0
17943,30,1,3,20170109132828919.jpg.chip,0
17944,40,0,2,20170116181243263.jpg.chip,1
17945,38,0,0,20170114033044391.jpg.chip,1
17946,45,0,0,20170117182436373.jpg.chip,0
17947,75,0,0,20170111210157776.jpg.chip,2
17948,21,0,3,20170104225826937.jpg.chip,0
17949,30,0,0,20170117191438986.jpg.chip,2
17950,3,0,0,20170110213243664.jpg.chip,0
17951,54,1,3,20170105001159796.jpg.chip,2
17952,40,1,0,20170117172242457.jpg.chip,0
17953,45,0,1,20170113183119558.jpg.chip,0
17954,54,0,0,20170104212537133.jpg.chip,0
17955,86,1,0,20170110183850108.jpg.chip,0
17956,78,0,0,20170111222218304.jpg.chip,0
17957,66,1,0,20170110131727840.jpg.chip,0
17958,30,0,2,20170116191231876.jpg.chip,0
17959,37,0,4,20170104000927484.jpg.chip,0
17960,65,0,2,20170112223820339.jpg.chip,1
17961,21,0,2,20170116170741864.jpg.chip,0
17962,32,0,3,20170117154217366.jpg.chip,2
17963,20,1,1,20170112231743279.jpg.chip,0
17964,27,0,1,20170117125937977.jpg.chip,1
17965,60,1,0,20170110125212119.jpg.chip,0
17966,18,1,0,20170109213140139.jpg.chip,0
17967,36,0,0,20170117183315158.jpg.chip,0
17968,26,0,0,20170116205232826.jpg.chip,0
17969,28,0,0,20170116220747543.jpg.chip,0
17970,35,1,3,20170104232853676.jpg.chip,0
17971,38,0,3,20170117165027105.jpg.chip,0
17972,40,1,2,20170116161916676.jpg.chip,0
17973,26,1,1,20170116154716047.jpg.chip,0
17974,26,1,1,20170116232657066.jpg.chip,0
17975,54,0,0,20170119210011397.jpg.chip,1
17976,52,0,3,20170119205700727.jpg.chip,0
17977,17,0,0,20170110231640217.jpg.chip,0
17978,30,0,1,20170117194500557.jpg.chip,0
17979,35,0,0,20170104210200460.jpg.chip,0
17980,27,0,2,20170105161443219.jpg.chip,0
17981,24,1,2,20170104021917324.jpg.chip,0
17982,26,1,1,20170112224805692.jpg.chip,0
17983,51,0,3,20170104220403390.jpg.chip,0
17984,8,0,0,20170110225017437.jpg.chip,0
17985,35,0,0,20170116174756926.jpg.chip,0
17986,18,1,0,20170109212906609.jpg.chip,0
17987,3,1,2,20161219160836485.jpg.chip,2
17988,59,0,1,20170117192104465.jpg.chip,0
17989,25,1,0,20170117195339173.jpg.chip,2
17990,58,0,3,20170119211543234.jpg.chip,0
17991,8,0,4,20170117133054476.jpg.chip,0
17992,26,0,3,20170119183138486.jpg.chip,0
17993,85,0,1,20170111210022765.jpg.chip,0
17994,25,1,0,20170117145120563.jpg.chip,0
17995,67,1,3,20170109150650035.jpg.chip,2
17996,21,1,0,20170120134012302.jpg.chip,2
17997,1,1,0,20170109193717283.jpg.chip,0
17998,35,0,0,20170120221032076.jpg.chip,2
17999,26,1,2,20170116180541533.jpg.chip,2
18000,63,1,0,20170110132501568.jpg.chip,2
18001,29,0,3,20170119195249772.jpg.chip,2
18002,37,0,0,20170104205214549.jpg.chip,0
18003,63,0,3,20170119212005016.jpg.chip,0
18004,65,1,1,20170120222613985.jpg.chip,0
18005,27,1,4,20170103234931350.jpg.chip,1
18006,7,0,0,20170110215620675.jpg.chip,0
18007,65,0,1,20170111200815149.jpg.chip,0
18008,5,1,3,20161219230446729.jpg.chip,2
18009,3,0,4,20161221200453808.jpg.chip,2
18010,32,0,0,20170116201321051.jpg.chip,2
18011,27,0,0,20170117175751139.jpg.chip,0
18012,45,0,1,20170120223517421.jpg.chip,0
18013,24,0,2,20170116170903688.jpg.chip,0
18014,45,0,0,20170117192031378.jpg.chip,2
18015,50,0,3,20170109134300362.jpg.chip,2
18016,39,0,3,20170119203837351.jpg.chip,2
18017,40,1,0,20170116222704229.jpg.chip,0
18018,28,1,1,20170116171301974.jpg.chip,0
18019,36,0,0,20170117183313263.jpg.chip,0
18020,21,0,3,20170119154213179.jpg.chip,0
18021,58,0,1,20170117193633529.jpg.chip,2
18022,22,1,4,20170112233623976.jpg.chip,0
18023,27,0,2,20170116172514816.jpg.chip,2
18024,33,0,0,20170117182541126.jpg.chip,0
18025,26,1,3,20170109133009799.jpg.chip,0
18026,27,1,2,20170116163830302.jpg.chip,0
18027,46,0,3,20170119205025182.jpg.chip,1
18028,5,1,3,20161219225746112.jpg.chip,0
18029,41,0,0,20170104165442057.jpg.chip,0
18030,62,1,0,20170110183746742.jpg.chip,0
18031,10,0,0,20170110220539329.jpg.chip,0
18032,33,0,1,20170113001600274.jpg.chip,0
18033,50,1,1,20170112235535579.jpg.chip,2
18034,35,1,1,20170113195518309.jpg.chip,0
18035,38,0,0,20170117133153508.jpg.chip,0
18036,36,1,1,20170113001049181.jpg.chip,0
18037,32,0,0,20170116192811043.jpg.chip,0
18038,58,0,3,20170119211718370.jpg.chip,0
18039,12,1,0,20170104012017177.jpg.chip,1
18040,13,1,0,20170109212934682.jpg.chip,0
18041,37,0,1,20170113174433771.jpg.chip,0
18042,51,0,1,20170117141120750.jpg.chip,0
18043,32,1,2,20170116191408835.jpg.chip,0
18044,39,1,1,20170116021758628.jpg.chip,0
18045,1,0,0,20170110213130200.jpg.chip,0
18046,26,1,0,20170104165749289.jpg.chip,0
18047,1,0,2,20161219204845029.jpg.chip,0
18048,65,1,0,20170110160643938.jpg.chip,2
18049,44,0,3,20170119165814423.jpg.chip,0
18050,5,0,3,20161220221842826.jpg.chip,0
18051,1,1,3,20161220143348598.jpg.chip,2
18052,3,1,2,20161219141251896.jpg.chip,0
18053,21,0,4,20161223214829361.jpg.chip,0
18054,27,1,2,20170116163658895.jpg.chip,2
18055,29,1,1,20170116231359922.jpg.chip,1
18056,42,1,0,20170117154907268.jpg.chip,2
18057,62,0,1,20170117175059690.jpg.chip,0
18058,28,0,0,20170117134849833.jpg.chip,0
18059,8,1,0,20170109205426790.jpg.chip,2
18060,26,1,0,20170116232424535.jpg.chip,0
18061,48,0,4,20170117163407198.jpg.chip,2
18062,82,0,0,20170111205943203.jpg.chip,0
18063,34,0,0,20170117203213479.jpg.chip,2
18064,1,1,4,20161221195449497.jpg.chip,0
18065,2,1,4,20161221193634726.jpg.chip,0
18066,66,1,0,20170110143321085.jpg.chip,0
18067,26,0,2,20170116183713007.jpg.chip,0
18068,24,1,4,20170103233810029.jpg.chip,1
18069,36,0,0,20170105163417082.jpg.chip,0
18070,25,1,0,20170103181306464.jpg.chip,0
18071,32,0,1,20170113155005881.jpg.chip,0
18072,43,0,0,20170113181351741.jpg.chip,0
18073,28,0,2,20170117135248701.jpg.chip,0
18074,17,1,1,20170112234115471.jpg.chip,2
18075,33,0,0,20170104165541073.jpg.chip,0
18076,26,1,1,20170116011427995.jpg.chip,0
18077,26,0,3,20170119184306231.jpg.chip,0
18078,36,0,3,20170117183126213.jpg.chip,0
18079,29,0,2,20170116182206717.jpg.chip,0
18080,85,1,0,20170110181956588.jpg.chip,0
18081,73,1,0,20170110140448378.jpg.chip,1
18082,51,1,1,20170112213230359.jpg.chip,0
18083,7,1,2,20161219160329535.jpg.chip,0
18084,7,1,2,20161219160322149.jpg.chip,0
18085,4,0,2,20170110220021011.jpg.chip,2
18086,30,1,0,20170117143123552.jpg.chip,0
18087,27,1,2,20170116163736839.jpg.chip,0
18088,26,1,1,20170116234630017.jpg.chip,0
18089,56,0,1,20170117175154108.jpg.chip,0
18090,32,0,0,20170116205924224.jpg.chip,0
18091,36,0,3,20170119201834796.jpg.chip,0
18092,18,0,1,20170109214734802.jpg.chip,0
18093,26,1,1,20170116165630173.jpg.chip,0
18094,26,1,2,20170116180305369.jpg.chip,0
18095,34,1,1,20170117173309216.jpg.chip,0
18096,25,0,0,20170113210127416.jpg.chip,0
18097,36,0,0,20170117183231302.jpg.chip,0
18098,26,1,0,20170116184725493.jpg.chip,0
18099,26,0,0,20170117200135805.jpg.chip,0
18100,46,0,0,20170104210235844.jpg.chip,1
18101,26,1,0,20170104233850235.jpg.chip,0
18102,7,1,0,20170109205254531.jpg.chip,0
18103,14,1,3,20170104221901782.jpg.chip,0
18104,55,0,0,20170117190544306.jpg.chip,0
18105,72,1,0,20170120223859838.jpg.chip,0
18106,22,0,0,20170108224621224.jpg.chip,2
18107,54,0,0,20170120223421389.jpg.chip,0
18108,44,1,0,20170111182452900.jpg.chip,0
18109,31,1,0,20170117133139911.jpg.chip,0
18110,53,0,0,20170117190934939.jpg.chip,0
18111,35,1,4,20170117201724582.jpg.chip,0
18112,19,0,3,20170104225836561.jpg.chip,0
18113,21,1,2,20170104015820531.jpg.chip,0
18114,23,1,0,20170117194120347.jpg.chip,0
18115,25,1,0,20170116165420657.jpg.chip,0
18116,1,1,2,20161219195630371.jpg.chip,2
18117,36,1,1,20170113193312243.jpg.chip,0
18118,25,0,1,20170116003152620.jpg.chip,0
18119,31,1,0,20170109132941538.jpg.chip,0
18120,30,1,3,20170104231945705.jpg.chip,0
18121,32,0,0,20170117133445162.jpg.chip,0
18122,26,0,0,20170113210127300.jpg.chip,2
18123,55,1,0,20170109220443515.jpg.chip,0
18124,32,0,2,20170116162124916.jpg.chip,2
18125,58,0,3,20170119211545409.jpg.chip,0
18126,53,1,1,20170116175619856.jpg.chip,2
18127,71,0,2,20170112224258484.jpg.chip,0
18128,14,0,2,20170104013318514.jpg.chip,0
18129,40,0,3,20170117154542505.jpg.chip,0
18130,32,0,0,20170113181420389.jpg.chip,0
18131,19,1,0,20170112231655238.jpg.chip,2
18132,26,1,2,20170116180254435.jpg.chip,2
18133,5,0,4,20161221200001464.jpg.chip,0
18134,7,0,0,20170110220101562.jpg.chip,2
18135,35,1,1,20170113001650939.jpg.chip,1
18136,1,0,0,20170110211535352.jpg.chip,1
18137,29,1,0,20170104170615233.jpg.chip,0
18138,26,1,1,20170116232803092.jpg.chip,0
18139,14,1,0,20170109204218773.jpg.chip,0
18140,1,1,2,20161219194531091.jpg.chip,0
18141,32,1,1,20170113012741371.jpg.chip,0
18142,21,0,1,20170114032058290.jpg.chip,0
18143,13,1,2,20170104013444322.jpg.chip,2
18144,26,1,1,20170112235250049.jpg.chip,0
18145,58,0,0,20170117191839091.jpg.chip,0
18146,27,1,1,20170117165225648.jpg.chip,0
18147,27,1,3,20170119144021952.jpg.chip,2
18148,2,1,0,20161219224527744.jpg.chip,0
18149,27,0,1,20170113183057766.jpg.chip,0
18150,26,1,1,20170114034141360.jpg.chip,0
18151,66,0,0,20170120221744629.jpg.chip,0
18152,46,0,0,20170119204805959.jpg.chip,0
18153,34,0,3,20170119171715544.jpg.chip,1
18154,3,1,0,20170109194634188.jpg.chip,0
18155,26,1,3,20170119193046825.jpg.chip,0
18156,90,0,0,20170111211402785.jpg.chip,0
18157,99,1,0,20170120133837030.jpg.chip,0
18158,26,0,2,20170116175514457.jpg.chip,1
18159,52,0,0,20170113181425181.jpg.chip,0
18160,27,0,0,20170117120426927.jpg.chip,0
18161,75,0,0,20170111210835093.jpg.chip,0
18162,31,1,3,20170119200154156.jpg.chip,0
18163,24,1,0,20170109132509565.jpg.chip,0
18164,15,0,0,20170104012102240.jpg.chip,2
18165,34,0,0,20170117182621262.jpg.chip,0
18166,6,1,0,20170103212206588.jpg.chip,0
18167,14,0,3,20170104013434256.jpg.chip,0
18168,35,1,0,20170103182759530.jpg.chip,0
18169,54,0,0,20170109150353590.jpg.chip,0
18170,2,0,4,20170103205108602.jpg.chip,2
18171,24,0,0,20170116221926893.jpg.chip,1
18172,40,0,1,20170117195245795.jpg.chip,0
18173,30,0,3,20170105164853052.jpg.chip,0
18174,30,1,0,20170104184950950.jpg.chip,0
18175,6,0,4,20161221200807209.jpg.chip,0
18176,10,0,2,20170116162109013.jpg.chip,2
18177,24,0,1,20170117194341276.jpg.chip,0
18178,20,0,1,20170113133046720.jpg.chip,0
18179,1,0,0,20161219204759412.jpg.chip,2
18180,25,0,3,20170119171215856.jpg.chip,1
18181,45,0,1,20170120221116053.jpg.chip,0
18182,25,0,0,20170116205006744.jpg.chip,0
18183,23,1,0,20170116221813922.jpg.chip,0
18184,45,0,0,20170117170948114.jpg.chip,0
18185,76,0,2,20170112204914106.jpg.chip,0
18186,26,1,1,20170116233502567.jpg.chip,0
18187,21,0,3,20170119154329337.jpg.chip,0
18188,20,1,0,20170105183741919.jpg.chip,0
18189,28,1,1,20170117125929515.jpg.chip,1
18190,37,0,1,20170116030128110.jpg.chip,0
18191,9,0,0,20170110224545102.jpg.chip,2
18192,4,1,0,20170109193854934.jpg.chip,2
18193,54,1,0,20170117171650996.jpg.chip,2
18194,36,0,0,20170117135518232.jpg.chip,0
18195,38,1,4,20170117203741155.jpg.chip,0
18196,75,0,0,20170111204138781.jpg.chip,0
18197,27,1,2,20170116163614840.jpg.chip,0
18198,45,1,1,20170116234410850.jpg.chip,2
18199,62,1,1,20170113142332748.jpg.chip,0
18200,19,1,0,20170116201120465.jpg.chip,0
18201,85,1,2,20170110183509553.jpg.chip,0
18202,9,1,0,20170110224621441.jpg.chip,0
18203,9,0,0,20170110220700428.jpg.chip,0
18204,70,0,0,20170117173655936.jpg.chip,0
18205,26,0,0,20170104170627658.jpg.chip,0
18206,8,0,0,20170110215559811.jpg.chip,0
18207,78,1,1,20170113011857601.jpg.chip,2
18208,19,1,0,20170103201755639.jpg.chip,0
18209,78,0,0,20170120225718369.jpg.chip,0
18210,55,0,0,20170117155107102.jpg.chip,2
18211,28,0,4,20170117180230348.jpg.chip,1
18212,37,0,0,20170117140011191.jpg.chip,0
18213,58,0,0,20170113210319952.jpg.chip,2
18214,24,0,3,20170119165712654.jpg.chip,0
18215,30,1,0,20170117145129099.jpg.chip,1
18216,25,1,3,20170119164527886.jpg.chip,0
18217,2,1,2,20161219195825228.jpg.chip,1
18218,28,1,4,20170103182235849.jpg.chip,0
18219,31,0,0,20170113210319237.jpg.chip,0
18220,55,0,3,20170119195128779.jpg.chip,0
18221,45,1,1,20170116160543061.jpg.chip,0
18222,25,1,1,20170117010028966.jpg.chip,0
18223,28,1,1,20170117180712098.jpg.chip,0
18224,27,1,4,20170103182145377.jpg.chip,0
18225,8,1,0,20170117195424950.jpg.chip,1
18226,37,0,0,20170116185003477.jpg.chip,0
18227,24,1,2,20170116165051346.jpg.chip,0
18228,40,1,0,20170117144921201.jpg.chip,0
18229,26,1,2,20170116175445643.jpg.chip,0
18230,37,0,0,20170117175931852.jpg.chip,0
18231,22,0,0,20170116220518146.jpg.chip,0
18232,45,0,1,20170117165523332.jpg.chip,0
18233,36,1,2,20170109132405452.jpg.chip,0
18234,76,0,2,20170112224304323.jpg.chip,0
18235,36,0,3,20170119150712949.jpg.chip,0
18236,68,0,3,20170119152352911.jpg.chip,0
18237,28,0,2,20170116191441850.jpg.chip,0
18238,1,0,3,20161219225116535.jpg.chip,2
18239,30,0,0,20170117181320940.jpg.chip,1
18240,53,1,1,20170104184527846.jpg.chip,2
18241,24,1,1,20170112234401495.jpg.chip,0
18242,54,0,4,20170117204308977.jpg.chip,2
18243,21,0,3,20170119154239873.jpg.chip,0
18244,80,1,0,20170110151356634.jpg.chip,0
18245,9,0,0,20170110224610119.jpg.chip,2
18246,35,0,1,20170117000315372.jpg.chip,2
18247,54,0,3,20170117191318186.jpg.chip,0
18248,67,1,0,20170110140843433.jpg.chip,0
18249,18,0,4,20170104011044048.jpg.chip,0
18250,2,0,4,20161221192934773.jpg.chip,0
18251,24,1,1,20170112203907818.jpg.chip,0
18252,1,1,4,20161221192615380.jpg.chip,0
18253,7,1,0,20170104005639246.jpg.chip,1
18254,35,1,2,20170116184621951.jpg.chip,0
18255,53,1,0,20170117163702203.jpg.chip,0
18256,31,0,0,20170116210515941.jpg.chip,0
18257,52,0,1,20170111171747356.jpg.chip,0
18258,32,1,0,20170103182614674.jpg.chip,0
18259,26,1,0,20170116165702615.jpg.chip,2
18260,1,0,2,20161219161855278.jpg.chip,0
18261,26,1,1,20170116220051881.jpg.chip,2
18262,21,1,1,20170112202846794.jpg.chip,2
18263,10,0,0,20170110225013755.jpg.chip,0
18264,22,1,4,20170103224814016.jpg.chip,0
18265,24,1,0,20170119171026777.jpg.chip,2
18266,61,1,0,20170110123303836.jpg.chip,0
18267,29,0,1,20170116205643042.jpg.chip,1
18268,14,0,0,20170110232523770.jpg.chip,0
18269,11,1,0,20170110224810583.jpg.chip,0
18270,59,0,0,20170111171747529.jpg.chip,0
18271,35,1,0,20170103180640112.jpg.chip,0
18272,23,0,1,20170113133840296.jpg.chip,0
18273,55,1,0,20170117174940936.jpg.chip,0
18274,35,1,2,20170117183050262.jpg.chip,2
18275,26,1,1,20170116160918398.jpg.chip,0
18276,28,0,0,20170104022908893.jpg.chip,0
18277,43,1,0,20170109010025945.jpg.chip,0
18278,61,0,2,20170111203805430.jpg.chip,1
18279,5,1,3,20161220142912096.jpg.chip,0
18280,68,1,0,20170110183125200.jpg.chip,0
18281,17,1,1,20170114030029194.jpg.chip,0
18282,42,1,3,20170109141104388.jpg.chip,0
18283,37,0,0,20170117114931801.jpg.chip,0
18284,40,0,0,20170117134621935.jpg.chip,0
18285,5,1,0,20170109194229104.jpg.chip,0
18286,22,1,3,20170104214416853.jpg.chip,2
18287,48,0,0,20170120224756433.jpg.chip,0
18288,37,0,0,20170105173125404.jpg.chip,2
18289,23,1,3,20170119164501885.jpg.chip,0
18290,1,1,0,20170109191021631.jpg.chip,2
18291,30,1,0,20170117143902329.jpg.chip,0
18292,1,0,2,20161219142452152.jpg.chip,0
18293,65,1,0,20170110122548648.jpg.chip,0
18294,29,1,2,20170116191209449.jpg.chip,0
18295,26,1,4,20170117154432964.jpg.chip,0
18296,32,0,0,20170117130014250.jpg.chip,1
18297,45,0,1,20170117172020917.jpg.chip,0
18298,23,1,2,20170102235032243.jpg.chip,0
18299,32,1,1,20170116164417371.jpg.chip,0
18300,20,1,1,20170114031116660.jpg.chip,2
18301,27,0,0,20170117013808240.jpg.chip,0
18302,10,0,0,20170110220403810.jpg.chip,0
18303,69,1,2,20170111210824053.jpg.chip,0
18304,34,0,0,20170104204349707.jpg.chip,0
18305,72,1,0,20170110175340308.jpg.chip,2
18306,35,1,1,20170117022217421.jpg.chip,0
18307,8,1,0,20170109204418516.jpg.chip,2
18308,62,0,0,20170111200703518.jpg.chip,2
18309,25,0,0,20170116201855919.jpg.chip,1
18310,53,1,0,20170110122130739.jpg.chip,0
18311,22,1,4,20170103223351703.jpg.chip,2
18312,6,1,1,20161220220432570.jpg.chip,0
18313,54,0,3,20170104202315035.jpg.chip,0
18314,26,1,1,20170113001925675.jpg.chip,0
18315,57,0,0,20170117172545585.jpg.chip,0
18316,23,0,3,20170117144108739.jpg.chip,2
18317,1,0,0,20161219205145821.jpg.chip,0
18318,26,0,2,20170116182621915.jpg.chip,0
18319,42,0,1,20170113181524871.jpg.chip,2
18320,35,1,4,20170109003348401.jpg.chip,0
18321,65,0,3,20170117190407347.jpg.chip,2
18322,28,0,3,20170119194935202.jpg.chip,1
18323,21,0,0,20170114032114256.jpg.chip,0
18324,32,0,3,20170119160307619.jpg.chip,0
18325,39,0,0,20170104184941845.jpg.chip,1
18326,30,1,2,20170116201615061.jpg.chip,0
18327,26,1,3,20170119193137914.jpg.chip,0
18328,42,0,4,20170117142732651.jpg.chip,2
18329,54,0,0,20170113184814520.jpg.chip,0
18330,87,1,0,20170110181045529.jpg.chip,0
18331,65,1,0,20170120133545325.jpg.chip,2
18332,20,1,0,20170113005610158.jpg.chip,2
18333,58,0,1,20170117191843355.jpg.chip,0
18334,15,1,0,20170116232438243.jpg.chip,1
18335,32,1,0,20170117134826702.jpg.chip,1
18336,53,0,0,20170120223024866.jpg.chip,0
18337,68,1,0,20170110122503348.jpg.chip,2
18338,30,0,1,20170113152824163.jpg.chip,0
18339,8,1,4,20170103200419199.jpg.chip,2
18340,28,1,2,20170116162403898.jpg.chip,2
18341,28,1,3,20170119164514645.jpg.chip,0
18342,1,1,1,20170109194611993.jpg.chip,0
18343,40,0,2,20170113190426313.jpg.chip,2
18344,80,0,0,20170111222041471.jpg.chip,0
18345,29,0,0,20170117094750881.jpg.chip,2
18346,28,0,1,20170117021402997.jpg.chip,0
18347,35,1,1,20170116021348604.jpg.chip,0
18348,26,1,2,20170105161510388.jpg.chip,0
18349,64,0,0,20170104183732293.jpg.chip,0
18350,27,1,0,20170116220508113.jpg.chip,1
18351,2,1,0,20170109191758501.jpg.chip,0
18352,64,1,0,20170110152936764.jpg.chip,0
18353,15,0,0,20170110232452356.jpg.chip,0
18354,54,1,0,20170117171555172.jpg.chip,2
18355,52,0,3,20170117190840617.jpg.chip,0
18356,42,0,3,20170119204237560.jpg.chip,0
18357,51,1,0,20170110154635631.jpg.chip,0
18358,30,1,4,20170117143625216.jpg.chip,1
18359,24,1,4,20170103223954911.jpg.chip,2
18360,26,0,3,20170119183334094.jpg.chip,0
18361,27,0,0,20170114033204410.jpg.chip,2
18362,50,1,2,20170116173220910.jpg.chip,2
18363,24,1,2,20170116165445234.jpg.chip,2
18364,22,0,0,20170110231835011.jpg.chip,0
18365,29,1,0,20170109134017138.jpg.chip,2
18366,52,0,3,20170119205638160.jpg.chip,0
18367,1,1,0,20170109191835969.jpg.chip,0
18368,30,0,2,20170104021209963.jpg.chip,2
18369,46,0,0,20170104184807318.jpg.chip,0
18370,44,0,2,20170119184036351.jpg.chip,0
18371,20,1,0,20170103175645974.jpg.chip,0
18372,25,0,0,20170120134516424.jpg.chip,1
18373,50,0,3,20170119204521040.jpg.chip,1
18374,25,0,1,20170117195252189.jpg.chip,0
18375,42,0,0,20170113184059799.jpg.chip,1
18376,25,1,0,20170117134530533.jpg.chip,0
18377,50,0,3,20170119205102983.jpg.chip,0
18378,61,0,0,20170111203523343.jpg.chip,0
18379,48,0,4,20170104211610652.jpg.chip,0
18380,70,0,0,20170105173727374.jpg.chip,0
18381,68,1,1,20170113002009108.jpg.chip,0
18382,16,1,1,20170116204334206.jpg.chip,2
18383,28,1,2,20170116162611736.jpg.chip,0
18384,26,1,3,20170119193045378.jpg.chip,0
18385,24,0,4,20170103234950908.jpg.chip,1
18386,35,1,1,20170117204141831.jpg.chip,0
18387,53,0,0,20170111201139891.jpg.chip,0
18388,43,0,0,20170117204018328.jpg.chip,2
18389,65,1,4,20170117185548913.jpg.chip,0
18390,29,1,0,20170103183824867.jpg.chip,2
18391,26,0,0,20170113210319768.jpg.chip,0
18392,22,0,1,20170114032251671.jpg.chip,0
18393,18,0,0,20170110232049161.jpg.chip,0
18394,38,1,0,20170117130939679.jpg.chip,1
18395,40,1,1,20170112205136114.jpg.chip,0
18396,39,0,0,20170103183230555.jpg.chip,2
18397,8,1,0,20170109205109678.jpg.chip,2
18398,27,1,3,20170104231417083.jpg.chip,0
18399,34,0,1,20170117190152870.jpg.chip,0
18400,10,0,4,20170104010810728.jpg.chip,0
18401,16,0,0,20170110232012908.jpg.chip,2
18402,24,0,1,20170102233456210.jpg.chip,0
18403,16,0,0,20170110232434079.jpg.chip,0
18404,19,1,1,20170112191242381.jpg.chip,0
18405,18,1,1,20170116211857195.jpg.chip,0
18406,83,1,0,20170120230355596.jpg.chip,0
18407,12,0,0,20170117182308749.jpg.chip,2
18408,89,1,0,20170120230308115.jpg.chip,0
